agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr
alice,0,28466464,587,0.1005,0.139,0.5371,0.05,,
alice,0,28435166,588,0.0706,0.0992,0.3633,0.05,,
alice,0,28451286,588,0.1007,0.7259,2.6016,0.05,,
alice,0,28460216,588,0.1041,0.2552,0.8945,0.05,,
alice,0,28465737,588,0.0517,0.8758,2.75,0.05,,
alice,0,28466464,588,0.1083,0.3383,1.4336,0.05,,
alice,0,28435166,589,0.1102,0.0641,0.3066,0.05,,
alice,0,28451286,589,0.077,0.7994,2.6836,0.05,,
alice,0,28460216,589,0.0569,0.176,0.8867,0.05,,
alice,0,28465737,589,0.0614,0.4856,1.9043,0.05,,
alice,0,28466464,589,0.1078,0.4403,1.6934,0.05,,
alice,0,28435166,590,0.3086,0.1034,0.3984,0.05,,
alice,0,28451286,590,0.0663,0.742,2.8633,0.05,,
alice,0,28460216,590,0.1622,0.0865,0.4121,0.05,,
alice,0,28465737,590,0.1432,0.1835,0.5645,0.05,,
alice,0,28466464,590,0.0684,0.6475,2.2949,0.05,,
alice,0,28435166,591,0.0966,0.3184,1.2793,0.05,,
alice,0,28451286,591,0.0833,0.5651,2.2656,0.05,,
alice,0,28460216,591,0.0715,0.3369,1.0195,0.05,,
alice,0,28465737,591,0.1887,0.3865,1.6191,0.05,,
alice,0,28466464,591,0.0866,0.7014,2.541,0.05,,
alice,0,28435166,592,0.0759,0.529,1.9434,0.05,,
alice,0,28451286,592,0.146,0.4411,1.9082,0.05,,
alice,0,28460216,592,0.0309,0.4954,1.7383,0.05,,
alice,0,28465737,592,0.0727,0.8338,2.8672,0.05,,
alice,0,28466464,592,0.031,0.6463,2.3984,0.05,,
alice,0,28435166,593,0.1177,0.3095,1.4961,0.05,,
alice,0,28451286,593,0.1185,0.3972,1.8125,0.05,,
alice,0,28460216,593,0.0357,0.2881,1.0332,0.05,,
alice,0,28465737,593,0.0793,0.5406,1.9141,0.05,,
alice,0,28466464,593,0.0601,0.7234,2.7109,0.05,,
alice,0,28435166,594,0.1265,0.2127,0.9492,0.05,,
alice,0,28451286,594,0.1152,0.5935,2.4922,0.05,,
alice,0,28460216,594,0.1463,0.1061,0.4238,0.05,,
alice,0,28465737,594,0.1009,0.6828,2.334,0.05,,
alice,0,28466464,594,0.063,0.7929,2.5879,0.05,,
alice,0,28435166,595,0.1309,0.1794,0.9961,0.05,,
alice,0,28451286,595,0.0785,0.5812,2.0801,0.05,,
alice,0,28460216,595,0.0637,0.1396,0.6914,0.05,,
alice,0,28465737,595,0.0657,0.0731,0.2578,0.05,,
alice,0,28466464,595,0.0746,0.7008,2.7207,0.05,,
alice,0,28435166,596,0.1292,0.1836,1.0137,0.05,,
alice,0,28451286,596,0.0821,0.63,2.252,0.05,,
alice,0,28460216,596,0.0841,0.0498,0.2148,0.05,,
alice,0,28465737,596,0.2079,0.0273,0.0234,0.05,,
alice,0,28466464,596,0.0826,0.7161,2.6543,0.05,,
alice,0,28435166,597,0.1919,0.4427,1.7363,0.05,,
alice,0,28451286,597,0.1462,0.6303,2.457,0.05,,
alice,0,28460216,597,0.1046,0.0284,0.1797,0.05,,
alice,0,28465737,597,0.0548,0.0895,0.5078,0.05,,
alice,0,28466464,597,0.0784,0.7511,2.6445,0.05,,
alice,0,28435166,598,0.077,0.5833,2.4961,0.05,,
alice,0,28451286,598,0.0817,0.6873,2.8066,0.05,,
alice,0,28460216,598,0.1807,0.0835,0.3984,0.05,,
alice,0,28465737,598,0.1364,0.3449,1.1387,0.05,,
alice,0,28435166,599,0.1245,0.5001,1.9648,0.05,,
alice,0,28451286,599,0.1043,0.7723,2.5762,0.05,,
alice,0,28460216,599,0.0763,0.3288,1.1758,0.05,,
alice,0,28465737,599,0.0649,0.7845,2.6875,0.05,,
alice,0,28435166,600,0.143,0.6989,2.4961,0.05,,
alice,0,28451286,600,0.0453,0.7338,2.6191,0.05,,
alice,0,28460216,600,0.0182,0.5238,1.9141,0.05,,
alice,0,28465737,600,0.0391,0.6003,2.3203,0.05,,
alice,0,28435166,601,0.0727,0.831,2.6914,0.05,,
alice,0,28451286,601,0.1052,0.4323,1.8398,0.05,,
alice,0,28460216,601,0.0282,0.4517,1.5488,0.05,,
alice,0,28465737,601,0.081,0.2983,1.3145,0.05,,
alice,0,28435166,602,0.0463,0.7371,2.6348,0.05,,
alice,0,28451286,602,0.137,0.3202,1.3359,0.05,,
alice,0,28460216,602,0.0488,0.1543,0.6758,0.05,,
alice,0,28465737,602,0.0768,0.5068,1.7891,0.05,,
alice,0,28435166,603,0.0492,0.675,2.5508,0.05,,
alice,0,28451286,603,0.1021,0.3087,1.502,0.05,,
alice,0,28460216,603,0.0785,0.0769,0.3477,0.05,,
alice,0,28465737,603,0.1237,0.4293,1.6191,0.05,,
alice,0,28435166,604,0.1707,0.6647,2.4531,0.05,,
alice,0,28451286,604,0.0949,0.327,1.7559,0.05,,
alice,0,28460216,604,0.1826,0.0763,0.3066,0.05,,
alice,0,28465737,604,0.057,0.6794,2.3105,0.05,,
alice,0,28435166,605,0.0648,0.7312,2.6367,0.05,,
alice,0,28451286,605,0.1111,0.396,2.0508,0.05,,
alice,0,28460216,605,0.0733,0.1716,0.6582,0.05,,
alice,0,28465737,605,0.0507,0.6184,2.1934,0.05,,
alice,0,28435166,606,0.1214,0.7853,2.7305,0.05,,
alice,0,28451286,606,0.0987,0.7308,2.4922,0.05,,
alice,0,28460216,606,0.0466,0.1233,0.5469,0.05,,
alice,0,28465737,606,0.1476,0.32,1.4043,0.05,,
alice,0,28435166,607,0.1725,0.6259,2.416,0.05,,
alice,0,28451286,607,0.031,0.748,2.9492,0.05,,
alice,0,28460216,607,0.0897,0.0648,0.2109,0.05,,
alice,0,28465737,607,0.0674,0.4709,1.7031,0.05,,
alice,0,28451286,608,0.0819,0.6735,2.6328,0.05,,
alice,0,28460216,608,0.1564,0.126,0.5234,0.05,,
alice,0,28465737,608,0.1087,0.4363,1.5488,0.05,,
alice,0,28451286,609,0.1185,0.4721,2.0273,0.05,,
bob,0,28435166,1000,-0.0047,0.2787,0.0032,,-1.044,0.1486
bob,0,28451286,1000,-0.0048,0.3094,0.0028,,-1.025,0.1375
bob,0,28460216,1000,-0.0021,0.2296,0.0024,,-1.0438,0.1136
bob,0,28465737,1000,-0.0018,0.2823,0.003,,-1.0445,0.1405
bob,0,28466464,1000,-0.0013,0.3355,0.0035,,-1.0378,0.1653
bob,0,28435166,1001,-0.0102,0.3185,0.0042,,-1.0279,0.2151
bob,0,28451286,1001,-0.0056,0.2143,0.0037,,-1.0501,0.1607
bob,0,28460216,1001,-0.0011,0.3096,0.0043,,-1.0461,0.2277
bob,0,28465737,1001,-0.0057,0.2202,0.0035,,-1.0554,0.1552
bob,0,28466464,1001,-0.0048,0.2322,0.0035,,-1.0445,0.1671
bob,0,28435166,1002,0.0024,0.2497,0.004,,-1.0344,0.1885
bob,0,28451286,1002,-0.0043,0.2639,0.004,,-1.0399,0.215
bob,0,28460216,1002,-0.0076,0.2772,0.0037,,-1.0576,0.197
bob,0,28465737,1002,-0.0081,0.2495,0.0036,,-1.0678,0.1736
bob,0,28466464,1002,-0.0074,0.2063,0.0025,,-1.0688,0.1377
bob,0,28435166,1003,-0.0009,0.269,0.0042,,-1.0669,0.2229
bob,0,28451286,1003,0.0,0.2269,0.0032,,-1.0704,0.1632
bob,0,28460216,1003,-0.0084,0.2329,0.0029,,-1.0848,0.1733
bob,0,28465737,1003,-0.006,0.2548,0.0034,,-1.0526,0.1893
bob,0,28466464,1003,-0.0064,0.2262,0.0028,,-1.0668,0.1719
bob,0,28435166,1004,-0.0067,0.3038,0.0043,,-1.0538,0.2347
bob,0,28451286,1004,0.0008,0.2719,0.0041,,-1.0667,0.1994
bob,0,28460216,1004,-0.002,0.264,0.0037,,-1.0971,0.1909
bob,0,28465737,1004,0.001,0.3129,0.0049,,-1.0646,0.2515
bob,0,28466464,1004,-0.0033,0.3346,0.0038,,-1.0638,0.2381
bob,0,28435166,1005,-0.0043,0.3153,0.0039,,-1.0846,0.2528
bob,0,28451286,1005,0.0055,0.2396,0.0036,,-1.0749,0.1969
bob,0,28460216,1005,0.0006,0.2481,0.0029,,-1.1001,0.1861
bob,0,28465737,1005,0.001,0.2673,0.0042,,-1.0787,0.2111
bob,0,28466464,1005,-0.0017,0.2767,0.0032,,-1.0661,0.2358
bob,0,28435166,1006,0.001,0.3247,0.0038,,-1.0681,0.2619
bob,0,28451286,1006,0.0,0.3381,0.0042,,-1.082,0.2635
bob,0,28460216,1006,0.0017,0.2884,0.0027,,-1.1138,0.2162
bob,0,28465737,1006,0.0005,0.2709,0.0043,,-1.0902,0.2222
bob,0,28466464,1006,0.0045,0.3448,0.0039,,-1.0636,0.2548
bob,0,28435166,1007,0.0034,0.2816,0.0039,,-1.0718,0.2323
bob,0,28451286,1007,-0.002,0.3899,0.0054,,-1.0883,0.3208
bob,0,28460216,1007,-0.0035,0.2946,0.0038,,-1.1304,0.2491
bob,0,28465737,1007,0.0008,0.2361,0.0029,,-1.1043,0.1699
bob,0,28466464,1007,-0.008,0.3313,0.0031,,-1.0677,0.2477
bob,0,28435166,1008,0.0091,0.2907,0.005,,-1.0844,0.2444
bob,0,28451286,1008,-0.0062,0.342,0.0039,,-1.0945,0.2746
bob,0,28460216,1008,0.0076,0.2783,0.0036,,-1.1294,0.2577
bob,0,28465737,1008,0.0042,0.2676,0.0038,,-1.0915,0.209
bob,0,28466464,1008,0.0077,0.3798,0.006,,-1.066,0.348
bob,0,28435166,1009,-0.0004,0.2725,0.004,,-1.0921,0.2271
bob,0,28451286,1009,-0.0027,0.2808,0.0041,,-1.1036,0.2449
bob,0,28460216,1009,0.0067,0.3412,0.0043,,-1.1294,0.2622
bob,0,28465737,1009,-0.0023,0.3421,0.0042,,-1.0906,0.2253
bob,0,28466464,1009,-0.0081,0.3434,0.0045,,-1.081,0.2796
bob,0,28435166,1010,-0.0,0.3127,0.0041,,-1.0987,0.2156
bob,0,28451286,1010,-0.0003,0.4032,0.005,,-1.1052,0.3385
bob,0,28460216,1010,-0.0047,0.379,0.0034,,-1.1337,0.241
bob,0,28465737,1010,-0.0008,0.3228,0.0046,,-1.1107,0.2581
bob,0,28466464,1010,-0.006,0.3049,0.004,,-1.0906,0.2318
bob,0,28435166,1011,0.0006,0.3284,0.0046,,-1.094,0.2405
bob,0,28451286,1011,-0.0079,0.4101,0.0055,,-1.0818,0.3623
bob,0,28460216,1011,-0.0135,0.4029,0.0041,,-1.1444,0.2713
bob,0,28465737,1011,-0.0018,0.3159,0.0042,,-1.1038,0.2509
bob,0,28466464,1011,0.0117,0.2886,0.0042,,-1.0886,0.2284
bob,0,28435166,1012,0.0025,0.3214,0.005,,-1.1008,0.2697
bob,0,28451286,1012,-0.0094,0.428,0.0047,,-1.0951,0.2985
bob,0,28460216,1012,0.0009,0.3847,0.0034,,-1.1349,0.2278
bob,0,28465737,1012,0.004,0.3392,0.0046,,-1.0994,0.2638
bob,0,28466464,1012,0.011,0.4285,0.0056,,-1.0933,0.3497
bob,0,28435166,1013,0.0004,0.3471,0.0053,,-1.0912,0.28
bob,0,28451286,1013,0.0045,0.4449,0.0062,,-1.0798,0.3408
bob,0,28460216,1013,-0.0086,0.3854,0.0035,,-1.1162,0.2403
bob,0,28465737,1013,0.003,0.3562,0.0036,,-1.1224,0.249
bob,0,28466464,1013,0.0069,0.3405,0.0047,,-1.1069,0.2638
bob,0,28435166,1014,0.0039,0.3404,0.0049,,-1.1029,0.2583
bob,0,28451286,1014,0.0093,0.3549,0.0039,,-1.068,0.2707
bob,0,28460216,1014,-0.0106,0.3545,0.0034,,-1.1414,0.2521
bob,0,28465737,1014,0.0001,0.382,0.0032,,-1.1179,0.2682
bob,0,28466464,1014,0.0066,0.3078,0.0041,,-1.1174,0.2387
bob,0,28435166,1015,0.0055,0.3131,0.0043,,-1.1015,0.2438
bob,0,28451286,1015,0.0066,0.3328,0.0042,,-1.0948,0.2589
bob,0,28460216,1015,-0.0002,0.4649,0.0027,,0.0,0.3013
bob,0,28465737,1015,0.0157,0.4219,0.0023,,0.0,0.2817
bob,0,28466464,1015,-0.0061,0.3471,0.0039,,-1.13,0.2329
bob,0,28435166,1016,0.0073,0.3571,0.0038,,-1.1088,0.2161
bob,0,28451286,1016,-0.0025,0.268,0.0037,,-1.1106,0.24
bob,0,28460216,1016,-0.0094,0.3848,0.0022,,-1.0614,0.3154
bob,0,28465737,1016,0.0165,0.3818,0.0021,,0.0,0.3065
bob,0,28466464,1016,0.0174,0.3514,0.0043,,-1.1334,0.2895
bob,0,28435166,1017,0.0177,0.3252,0.0036,,-1.1306,0.2634
bob,0,28451286,1017,0.0129,0.3765,0.0051,,-1.1273,0.3193
bob,0,28460216,1017,0.0006,0.431,0.0026,,-1.0783,0.3151
bob,0,28465737,1017,0.0126,0.447,0.0026,,-1.1316,0.3643
bob,0,28466464,1017,0.009,0.3156,0.0032,,-1.1382,0.249
bob,0,28435166,1018,-0.0003,0.3083,0.0019,,-1.12,0.2
bob,0,28451286,1018,0.0148,0.4219,0.0053,,-1.1034,0.3242
bob,0,28460216,1018,-0.0095,0.3714,0.0023,,-1.0738,0.2774
bob,0,28465737,1018,-0.0006,0.4724,0.0057,,-1.108,0.3911
bob,0,28466464,1018,0.0151,0.2916,0.0026,,-1.1365,0.2103
bob,0,28435166,1019,0.011,0.3364,0.0038,,-1.1461,0.3102
bob,0,28451286,1019,0.0167,0.3188,0.0033,,-1.1129,0.2478
bob,0,28460216,1019,0.0049,0.3237,0.0047,,-1.0961,0.2877
bob,0,28465737,1019,0.0081,0.3978,0.0054,,-1.0975,0.3221
bob,0,28466464,1019,0.0155,0.3162,0.0022,,-1.14,0.2028
bob,0,28435166,1020,0.0055,0.3621,0.0034,,-1.119,0.2295
bob,0,28451286,1020,0.0088,0.3109,0.003,,-1.125,0.2283
bob,0,28460216,1020,0.002,0.3381,0.0048,,-1.0799,0.2576
bob,0,28465737,1020,0.0013,0.3809,0.0029,,-1.1053,0.2414
bob,0,28466464,1020,0.0162,0.3037,0.002,,-1.1391,0.235
bob,0,28435166,1021,0.0113,0.3002,0.004,,-1.1309,0.25
bob,0,28451286,1021,0.0114,0.2988,0.0032,,-1.1269,0.2531
bob,0,28460216,1021,0.0038,0.393,0.0042,,-1.0955,0.2688
bob,0,28465737,1021,0.0048,0.3995,0.0033,,-1.0886,0.2927
bob,0,28466464,1021,0.0035,0.2892,0.0013,,-1.151,0.1793
bob,0,28435166,1022,0.0158,0.1714,0.0019,,-1.117,0.1242
bob,0,28451286,1022,0.0176,0.307,0.0042,,-1.1212,0.2492
bob,0,28460216,1022,0.0013,0.2677,0.0023,,-1.1116,0.1654
bob,0,28465737,1022,-0.0111,0.3308,0.0024,,-1.1225,0.211
bob,0,28466464,1022,0.0026,0.1822,0.0006,,0.0,0.117
bob,0,28435166,1023,0.0143,0.2249,0.0022,,-1.1127,0.1498
bob,0,28451286,1023,0.0184,0.3086,0.0043,,-1.1186,0.2416
bob,0,28460216,1023,0.0002,0.3502,0.0026,,-1.1249,0.25
bob,0,28465737,1023,0.0121,0.3392,0.0034,,-1.115,0.2791
bob,0,28466464,1023,0.0008,0.2665,0.0009,,0.0,0.2065
bob,0,28435166,1024,0.0154,0.2207,0.0029,,-1.1208,0.2015
bob,0,28451286,1024,0.0122,0.2975,0.0034,,-1.1162,0.2333
bob,0,28460216,1024,0.0047,0.363,0.0025,,-1.1286,0.2604
bob,0,28465737,1024,0.0187,0.3187,0.0032,,-1.13,0.2723
bob,0,28466464,1024,0.0145,0.1833,0.0008,,-1.1586,0.1638
bob,0,28435166,1025,0.0128,0.2068,0.0023,,-1.1205,0.1739
bob,0,28451286,1025,0.0114,0.2652,0.0033,,-1.0946,0.2203
bob,0,28460216,1025,0.0114,0.3093,0.0041,,-1.0897,0.2803
bob,0,28465737,1025,0.0086,0.3349,0.0028,,-1.1349,0.2938
bob,0,28466464,1025,0.0003,0.1851,0.0014,,-1.1481,0.1951
bob,0,28435166,1026,0.0135,0.2141,0.003,,-1.1108,0.1924
bob,0,28451286,1026,0.0169,0.215,0.0019,,-1.1067,0.1324
bob,0,28460216,1026,0.0076,0.3052,0.0045,,-1.0741,0.2654
bob,0,28465737,1026,0.0124,0.3625,0.0028,,-1.1385,0.2982
bob,0,28466464,1026,0.011,0.1478,0.0009,,-1.1494,0.137
bob,0,28435166,1027,0.0137,0.2237,0.0024,,-1.0969,0.1438
bob,0,28451286,1027,0.0176,0.3128,0.0032,,-1.0996,0.2319
bob,0,28460216,1027,0.0026,0.2931,0.0039,,-1.1078,0.226
bob,0,28465737,1027,0.005,0.4393,0.0053,,-1.1053,0.3564
bob,0,28466464,1027,0.0074,0.2512,0.0016,,-1.1249,0.1852
bob,0,28435166,1028,0.0186,0.2443,0.0033,,-1.1034,0.2038
bob,0,28451286,1028,0.0147,0.2377,0.0016,,-1.0969,0.1602
bob,0,28460216,1028,-0.003,0.3049,0.0031,,-1.0978,0.1964
bob,0,28465737,1028,0.0089,0.3288,0.004,,-1.0836,0.2542
bob,0,28466464,1028,0.0052,0.2296,0.0011,,-1.0906,0.1467
bob,0,28435166,1029,0.0104,0.208,0.0025,,-1.1097,0.1601
bob,0,28451286,1029,0.0088,0.2262,0.001,,-1.1323,0.2
bob,0,28460216,1029,0.0053,0.362,0.0036,,-1.1201,0.2641
bob,0,28465737,1029,0.0086,0.3865,0.0045,,-1.0792,0.2656
bob,0,28466464,1029,0.015,0.2505,0.002,,-1.0533,0.2151
bob,0,28435166,1030,0.0095,0.2386,0.0021,,-1.1008,0.1625
bob,0,28451286,1030,0.0233,0.2339,0.0026,,-1.0809,0.2137
bob,0,28460216,1030,0.0089,0.3738,0.0025,,-1.1181,0.2695
bob,0,28465737,1030,0.0047,0.3953,0.0039,,-1.1195,0.2557
bob,0,28466464,1030,0.0127,0.2725,0.0023,,-1.0356,0.2139
bob,0,28435166,1031,0.0162,0.2902,0.0032,,-1.1157,0.2432
bob,0,28451286,1031,0.0207,0.2115,0.0018,,-1.0228,0.1365
bob,0,28460216,1031,0.0063,0.2916,0.0025,,-1.1304,0.2328
bob,0,28465737,1031,0.0212,0.3834,0.0028,,-1.125,0.2825
bob,0,28466464,1031,-0.0022,0.2556,0.0019,,-1.0573,0.1917
bob,0,28435166,1032,0.0107,0.1929,0.0024,,-1.1186,0.1661
bob,0,28451286,1032,0.0309,0.1475,0.0019,,-1.0772,0.148
bob,0,28460216,1032,0.0153,0.2966,0.003,,-1.1128,0.2353
bob,0,28465737,1032,0.0164,0.4663,0.0024,,0.0,0.3134
bob,0,28466464,1032,0.0065,0.2301,0.0024,,-1.0458,0.1795
bob,0,28435166,1033,0.012,0.2532,0.0028,,-1.0735,0.1809
bob,0,28451286,1033,0.027,0.2508,0.0033,,-1.1089,0.177
bob,0,28460216,1033,0.0126,0.2918,0.0041,,-1.1257,0.273
bob,0,28465737,1033,0.0119,0.4047,0.0025,,-1.1296,0.3672
bob,0,28466464,1033,0.003,0.2866,0.0026,,-1.0775,0.1992
bob,0,28435166,1034,0.0081,0.2616,0.0036,,-1.0957,0.1975
bob,0,28451286,1034,0.0179,0.1926,0.0024,,-1.123,0.1574
bob,0,28460216,1034,0.0048,0.2803,0.004,,-1.103,0.2417
bob,0,28465737,1034,0.0086,0.3576,0.0043,,-1.1188,0.3231
bob,0,28466464,1034,0.0022,0.2119,0.0023,,-1.0458,0.1597
bob,0,28435166,1035,0.011,0.2954,0.0028,,-1.1066,0.2056
bob,0,28451286,1035,0.0176,0.2579,0.0028,,-1.1297,0.2283
bob,0,28460216,1035,0.0009,0.3113,0.0035,,-1.1013,0.2107
bob,0,28465737,1035,0.0144,0.3507,0.0048,,-1.0792,0.2722
bob,0,28466464,1035,0.0094,0.2398,0.0023,,-1.0642,0.1639
bob,0,28435166,1036,0.013,0.2955,0.0025,,-1.0988,0.2376
bob,0,28451286,1036,0.0118,0.2337,0.0033,,-1.1005,0.1987
bob,0,28460216,1036,0.0025,0.2778,0.0026,,-1.1173,0.1984
bob,0,28465737,1036,0.0063,0.3168,0.0042,,-1.0993,0.2308
bob,0,28466464,1036,0.0055,0.1951,0.0021,,-1.0409,0.166
bob,0,28435166,1037,0.0248,0.3334,0.0032,,-1.105,0.2694
bob,0,28451286,1037,0.0181,0.2682,0.0039,,-1.0997,0.2187
bob,0,28460216,1037,0.0062,0.3355,0.0033,,-1.1135,0.2323
bob,0,28465737,1037,0.0141,0.3633,0.0043,,-1.1105,0.2786
bob,0,28466464,1037,0.0094,0.2749,0.0029,,-1.0583,0.195
bob,0,28435166,1038,0.021,0.2987,0.0035,,-1.1164,0.2548
bob,0,28451286,1038,0.015,0.2673,0.0019,,-1.1101,0.1513
bob,0,28460216,1038,0.0078,0.3477,0.0035,,-1.1086,0.2539
bob,0,28465737,1038,0.0064,0.2713,0.0016,,-1.1262,0.1886
bob,0,28466464,1038,0.0085,0.3393,0.0036,,-1.037,0.2433
bob,0,28435166,1039,0.0039,0.2453,0.0029,,-1.1087,0.1837
bob,0,28451286,1039,0.0138,0.3279,0.0022,,-1.1153,0.2147
bob,0,28460216,1039,0.0184,0.344,0.0042,,-1.1044,0.2974
bob,0,28465737,1039,-0.0006,0.3759,0.0022,,-1.1345,0.3106
bob,0,28466464,1039,0.0068,0.3117,0.0036,,-1.0415,0.2463
bob,0,28435166,1040,0.0113,0.2039,0.0033,,-1.0812,0.1805
bob,0,28451286,1040,0.0122,0.2665,0.0011,,0.0,0.1769
bob,0,28460216,1040,0.0036,0.2881,0.0028,,-1.0897,0.1896
bob,0,28465737,1040,0.0086,0.4261,0.0042,,-1.1099,0.314
bob,0,28466464,1040,0.0027,0.2487,0.0025,,-1.0495,0.1654
bob,0,28435166,1041,0.0068,0.2099,0.0019,,-1.0963,0.1329
bob,0,28451286,1041,0.0237,0.2712,0.0017,,-1.1414,0.2817
bob,0,28460216,1041,0.011,0.2788,0.0032,,-1.1154,0.212
bob,0,28465737,1041,0.0062,0.3723,0.0027,,-1.1058,0.2348
bob,0,28466464,1041,0.0087,0.2896,0.0036,,-1.0454,0.2215
bob,0,28435166,1042,0.0101,0.243,0.0023,,-1.1038,0.188
bob,0,28451286,1042,0.0153,0.1734,0.0019,,-1.0853,0.1532
bob,0,28460216,1042,0.0058,0.2836,0.0029,,-1.1163,0.1835
bob,0,28465737,1042,-0.0046,0.3627,0.0028,,-1.1288,0.2703
bob,0,28466464,1042,0.0055,0.2511,0.0025,,-1.0529,0.159
bob,0,28435166,1043,0.017,0.198,0.0026,,-1.111,0.1857
bob,0,28451286,1043,0.0194,0.2888,0.003,,-1.0657,0.221
bob,0,28460216,1043,0.0086,0.2879,0.0029,,-1.1335,0.2282
bob,0,28465737,1043,-0.0085,0.3383,0.0017,,-1.1506,0.2083
bob,0,28466464,1043,0.009,0.2977,0.0039,,-1.0515,0.2482
bob,0,28435166,1044,0.0129,0.2698,0.0032,,-1.1082,0.1952
bob,0,28451286,1044,0.0188,0.3179,0.0043,,-1.0504,0.2651
bob,0,28460216,1044,0.0022,0.3317,0.0024,,-1.1166,0.2292
bob,0,28465737,1044,0.0041,0.3509,0.0029,,-1.1395,0.2926
bob,0,28466464,1044,-0.0002,0.3114,0.0035,,-1.0539,0.2207
bob,0,28435166,1045,0.0124,0.2186,0.0025,,-1.1006,0.1603
bob,0,28451286,1045,0.0166,0.2936,0.0041,,-1.0707,0.2187
bob,0,28460216,1045,0.0032,0.3595,0.0026,,-1.1054,0.2733
bob,0,28465737,1045,0.0129,0.3516,0.0039,,-1.0951,0.2798
bob,0,28466464,1045,0.0076,0.3328,0.0016,,-1.0687,0.1801
bob,0,28435166,1046,0.0089,0.2125,0.0023,,-1.0831,0.1616
bob,0,28451286,1046,0.0076,0.2963,0.0035,,-1.0822,0.1906
bob,0,28460216,1046,0.0157,0.3785,0.0023,,-1.1062,0.2847
bob,0,28465737,1046,0.0119,0.3242,0.0038,,-1.107,0.2572
bob,0,28466464,1046,0.003,0.2308,0.0006,,-1.0606,0.1262
bob,0,28435166,1047,0.0137,0.2144,0.0027,,-1.0944,0.2065
bob,0,28451286,1047,0.0165,0.3167,0.0047,,-1.0898,0.2328
bob,0,28460216,1047,0.0111,0.3433,0.0029,,-1.1151,0.3077
bob,0,28465737,1047,0.0098,0.3323,0.0034,,-1.0966,0.2113
bob,0,28466464,1047,0.0106,0.3472,0.0022,,-1.0619,0.2639
bob,0,28435166,1048,0.0094,0.228,0.0017,,-1.1162,0.1658
bob,0,28451286,1048,0.013,0.2446,0.0033,,-1.0932,0.1754
bob,0,28460216,1048,0.0095,0.3114,0.0034,,-1.1061,0.2655
bob,0,28465737,1048,0.0027,0.3735,0.0035,,-1.1103,0.252
bob,0,28466464,1048,0.0087,0.3362,0.0019,,-1.0825,0.2302
bob,0,28435166,1049,0.0079,0.335,0.0022,,-1.1143,0.2353
bob,0,28451286,1049,0.0219,0.3445,0.0046,,-1.0847,0.2627
bob,0,28460216,1049,-0.0013,0.3304,0.0029,,-1.0771,0.2131
bob,0,28465737,1049,0.0048,0.3307,0.0032,,-1.1048,0.2371
bob,0,28466464,1049,0.0037,0.3415,0.0022,,-1.0601,0.2727
bob,0,28435166,1050,0.0046,0.2264,0.0011,,-1.1221,0.1704
bob,0,28451286,1050,-0.0012,0.281,0.0037,,-1.1081,0.2343
bob,0,28460216,1050,0.0222,0.3706,0.0023,,-1.1146,0.237
bob,0,28465737,1050,-0.0026,0.3198,0.0032,,-1.1026,0.2239
bob,0,28466464,1050,0.0052,0.3276,0.0026,,-1.0622,0.2266
bob,0,28435166,1051,0.0025,0.2351,0.0022,,-1.1485,0.2513
bob,0,28451286,1051,0.0155,0.2916,0.0018,,-1.1304,0.1698
bob,0,28460216,1051,0.0243,0.4692,0.0012,,0.0,0.2805
bob,0,28465737,1051,0.0041,0.2897,0.0033,,-1.1137,0.2201
bob,0,28466464,1051,0.0098,0.3388,0.0033,,-1.0853,0.2576
bob,0,28435166,1052,-0.0065,0.2257,0.0011,,-1.1409,0.1622
bob,0,28451286,1052,-0.0137,0.2396,0.0012,,-1.141,0.2174
bob,0,28460216,1052,0.003,0.275,0.0013,,-1.1206,0.2667
bob,0,28465737,1052,0.0107,0.2881,0.0023,,-1.1044,0.2129
bob,0,28466464,1052,-0.0112,0.3206,0.0022,,-1.1098,0.1806
bob,0,28435166,1053,0.0032,0.2546,0.0025,,-1.0831,0.1928
bob,0,28451286,1053,-0.002,0.2481,0.0035,,-1.12,0.2659
bob,0,28460216,1053,0.0482,0.5242,0.0011,,0.0,0.2676
bob,0,28465737,1053,0.0005,0.2724,0.0033,,-1.1041,0.2431
bob,0,28466464,1053,0.0002,0.3294,0.0034,,-1.0662,0.2936
bob,0,28435166,1054,-0.0011,0.1996,0.0019,,-1.0715,0.131
bob,0,28451286,1054,0.0194,0.3265,0.0035,,-1.1097,0.2547
bob,0,28460216,1054,-0.0077,0.4543,0.0027,,-1.1014,0.3623
bob,0,28465737,1054,0.0171,0.3591,0.0031,,-1.1182,0.2262
bob,0,28466464,1054,0.0053,0.35,0.0032,,-1.0641,0.2129
bob,0,28435166,1055,0.0013,0.1935,0.0021,,-1.0678,0.1434
bob,0,28451286,1055,0.0266,0.3209,0.0047,,-1.1062,0.2705
bob,0,28460216,1055,0.0048,0.3674,0.0028,,-1.0876,0.2475
bob,0,28465737,1055,0.0038,0.3857,0.0027,,-1.131,0.2634
bob,0,28466464,1055,0.006,0.3228,0.003,,-1.1053,0.2576
bob,0,28435166,1056,0.001,0.2167,0.0026,,-1.0789,0.1538
bob,0,28451286,1056,0.0181,0.3963,0.0042,,-1.1069,0.268
bob,0,28460216,1056,0.0168,0.5172,0.0024,,0.0,0.2486
